Date;Date;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
CEVA LOGIS ;CEVA LOGIS - NET SALES OR REVENUES;;;;;;;;;;;;;;;0.008154215724102753;0.008737099484140509;0.007837811079748947;0.00774350717314539;0.008796563185707304;0.007546131020564186;0.008570327025748262;;
CHAM GROUP AG ;CHAM GROUP AG - NET SALES OR REVENUES;0.0011419073053005162;0.0012056752360107168;0.0012619959383486496;0.0013548338261720808;0.0008157403632675557;0.0004586501394574489;0.00043493464881617716;0.00041542994757777426;0.00039486643249202154;0.00036583112226344226;0.0004040310685358024;0.0003884755967673046;0.0003473812153275937;0.00028020491914454595;0.00024391281519577313;0.0002529564425837687;0.00023661581590617958;0.0002250395896760683;3.08717913686102e-06;2.527672658976156e-06;4.09930029648663e-06;1.6273344122170843e-06;
CHARLES VOG ;CHARLES VOG - NET SALES OR REVENUES;0.0017146232690677778;0.0019312581365582811;0.0019407526726735237;0.0018381673046324574;0.0016796566625578919;0.0014494797331745819;0.0012647492428454696;0.0012305513515045924;0.0014709373140275712;0.0015334127652305918;0.001425909545405327;0.0012764605508505482;0.0012068354512826738;0.0011465112142502057;0.0010175285047626722;0.0010450896375930635;;;;;;;
CHOCO LINDT & SPRUEN ;CHOCO LINDT & SPRUEN - NET SALES OR REVENUES;0.0018627895156276743;0.001884043356295473;0.0021763864966103056;0.0023396619132788855;0.002541705061966331;0.0024167729762458417;0.002470549657349162;0.0026013319976485663;0.0031563052351737154;0.0029548303448310538;0.0030694113551733644;0.003125882286744249;0.0033150214462763644;0.003491553858538578;0.0038225631408668275;0.004757208309008032;0.004653112375007768;0.004616694725380543;0.005279786301787848;0.004808977223343244;0.004973140873128207;0.005255029540296789;
CHOCO LINDT & SPRUEN 1 ;CHOCO LINDT & SPRUEN 1 - NET SALES OR REVENUES.1;0.0018627895156276743;0.001884043356295473;0.0021763864966103056;0.0023396619132788855;0.002541705061966331;0.0024167729762458417;0.002470549657349162;0.0026013319976485663;0.0031563052351737154;0.0029548303448310538;0.0030694113551733644;0.003125882286744249;0.0033150214462763644;0.003491553858538578;0.0038225631408668275;0.004757208309008032;0.004653112375007768;0.004616694725380543;0.005279786301787848;0.004808977223343244;0.004973140873128207;0.005255029540296789;
CI COM SA ;CI COM SA - NET SALES OR REVENUES;1.4606335124490276e-05;;1.0464268308605338e-05;4.208922486592785e-06;3.795038154111188e-06;4.18839911411336e-06;8.551755659527769e-07;7.125364612390173e-07;7.307008340714693e-08;7.958193260793395e-08;8.09211693683514e-08;8.541348368504739e-08;6.333249438475167e-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
CIBA HOLDING AG ;CIBA HOLDING AG - NET SALES OR REVENUES;0.009577567019643362;0.008725010941556921;0.009175661010701585;0.008636152777368216;0.008856769547970548;0.007979900623422449;0.006069357759700602;0.005759448992146357;0.006360320936572098;;;;;;;;;;;;;;
CICOR TECHNOLOGIES ;CICOR TECHNOLOGIES - NET SALES OR REVENUES;4.086161945497806e-05;4.0329044737599604e-05;3.4802757705092974e-05;3.057218874407794e-05;5.616051480268559e-05;0.00012215841401851118;0.0001664993384290159;0.00017933933497467534;0.00022398022228385732;0.00018735459451969016;0.00021773268639190858;0.0002244339770276014;0.00021857906532600884;0.00023069450373642596;0.0002286017866053099;0.0002351870656958253;0.00022603421681912433;0.00024473315097404226;0.00030371746690811737;0.0002708011971172898;0.0002660533796473296;0.0002739468501648033;
CIE FINANC TRADITION ;CIE FINANC TRADITION - NET SALES OR REVENUES;0.0008015667280354142;0.001011988757202217;0.0010337078235512747;0.00102523582210004;0.001071128407443887;0.0009874285361930377;0.0011065971823428934;0.0012638162972012218;0.0016870646514652603;0.0015926041682528195;0.0014475595282629507;0.001351562868541911;0.0012711613965597354;0.0010591442393482762;0.0009455948986850438;0.0010606401211630343;0.000958306877347565;0.0009061951579415994;0.001082952328361216;0.000985468112322081;0.0011179488950520526;0.0010011624886293875;
CLARIANT AG ;CLARIANT AG - NET SALES OR REVENUES;0.012827055399757745;0.011690590878798474;0.011427809845932363;0.01012662332140092;0.010751137646817814;0.008799510311392244;0.007739577747729042;0.007534168059172905;0.008672774164398277;0.007740513268659929;0.00847292243974503;0.009257314334688224;0.007498070609708443;0.007359820032777242;0.0069057707123357705;0.007561686324804872;0.006974479749973191;0.0072010229585538895;0.008107211508100927;0.004691659083053211;0.004779009104330532;0.005010356373389502;
COLTENE HOLDING ;COLTENE HOLDING - NET SALES OR REVENUES;;;;0.0002639185418422336;0.0002758996519212684;0.0002655664461413941;0.0002387459079455024;0.0002421326039342744;0.00017882720897844094;0.00017716927746841296;0.00018276046101842164;0.00018355483251980925;0.00019629968725234549;0.00019382030336812366;0.00018331230601803265;0.00020117966082952533;0.00019164610723951475;0.00018969732582836254;0.0002496575572248528;0.0002920453792667185;0.00030748095053852235;0.0003200141661523402;
COMET HOLDING AG ;COMET HOLDING AG - NET SALES OR REVENUES;8.685624274799581e-05;8.260040221364815e-05;9.628292418357225e-05;7.222479800164051e-05;0.00010169845186945319;9.770349818428381e-05;9.193280659506198e-05;0.0001510930475750503;0.00023914871195114093;0.00017642612265655945;0.0002587037884534228;0.00027252553658421036;0.00026624608095264984;0.00030237401497072914;0.00032507142891234576;0.00036762921386348135;0.00039654098249390077;0.0004949983407553537;0.0005341431956558791;0.0003963284076419804;0.0004900539553470709;0.0005887294799849104;
COMPAGNIE FINAN ;COMPAGNIE FINAN - NET SALES OR REVENUES;0.005677794321658562;0.00671885296219072;0.007466685405650113;0.006943420052760292;0.006588955074219855;0.0061512298663928865;0.0063835712392104425;0.0067730449109585965;0.009343600512477889;0.009881641759025625;0.009251612572370315;0.011488755412847154;0.01329729921371777;0.014867404562917628;0.014751077401570712;0.015876410871564172;0.014200824460563295;0.013032697494222992;0.01532533868267787;0.01705452312256236;0.019275886843350423;0.016243808002589104;0.5509545747810615
COSMO PHARMA ;COSMO PHARMA - NET SALES OR REVENUES;;;;;;;1.448352092593541e-05;1.933649132730419e-05;3.672094059224164e-05;3.123005693592232e-05;3.8140051150818563e-05;4.2090006247091954e-05;7.393385721931295e-05;6.827819875042587e-05;8.98709954720309e-05;7.89204620436454e-05;8.071168082814879e-05;7.593087435770435e-05;8.032174203941695e-05;6.665270161295987e-05;7.546005852327502e-05;7.457546446522152e-05;
CPH CHEMIE & PAPIER ;CPH CHEMIE & PAPIER - NET SALES OR REVENUES;0.0004030371587371486;0.0004945104545350292;0.0005379514566866937;0.0005316197861724177;0.0005371737233907578;0.0004975321218858217;0.0004851645083989387;0.0005240480521486559;0.0006128839210578457;0.0005637139383381467;0.0004967084177893;0.0006543326012208692;0.000606863137517229;0.0005829992530012812;0.0005560556838307734;0.0005469702245546732;0.0005186844368188117;0.0005304693354509935;0.0006531097613870894;0.0005595616684558874;0.0005511819388983951;0.0005692152191600988;
CREALOGIX HOLDING ;CREALOGIX HOLDING - NET SALES OR REVENUES;2.380089642682064e-05;3.236200949885202e-05;2.67240317509989e-05;3.0647556914569575e-05;2.3317238741633007e-05;5.487082496337415e-05;6.0490055367343514e-05;5.3630950671770946e-05;6.753824826920586e-05;6.58868182641392e-05;6.222361917547586e-05;6.591408779200804e-05;6.033475631720676e-05;6.003897954980855e-05;5.682469209761445e-05;6.43439997188881e-05;7.579602646699958e-05;8.453099837406729e-05;0.00010667293366479649;0.00010869312392161899;0.00012833867998595817;0.00012521650695920795;0.002539568733581737
CREDIT SUISSE GROUP ;CREDIT SUISSE GROUP - NET SALES OR REVENUES;0.12432050452693487;0.1311949351229765;0.1087688166047683;0.10504113899466742;0.09294881558056582;0.09613311741730757;0.07850416145103928;0.0826339217731083;0.055282890897757175;0.06093869457198707;0.059034373088605534;0.05274533833680162;0.046101088657637665;0.044873583432235964;0.040662298053079755;0.0437111566301102;0.03569068045133365;0.03519998238419975;0.04082372094144132;0.037775374644842395;0.03790274215543391;0.030349786787848623;
DAETWYLER HOLDING AG ;DAETWYLER HOLDING AG - NET SALES OR REVENUES;0.0013040375039780174;0.0012454488266786016;0.0013281073206033135;0.00129074489222989;0.0013222764953430912;0.001174343644784018;0.0011607455614742273;0.001036135733908286;0.0013914478088810963;0.0013030371142010832;0.0015702276909049953;0.0016209720690522596;0.0014726667664877843;0.0014898911521257418;0.0013691853443064674;0.0015172855012334488;0.0014502432837382258;0.0014582720791401118;0.0016667339860229839;0.0011609163245972767;0.0012530660918375468;0.0010859592176175417;
DATACOLOR AG ;DATACOLOR AG - NET SALES OR REVENUES;0.0003152318859997348;0.0003200280007594253;0.0003302499766707038;0.00033551440545563367;0.00031825762178019055;0.0002741691210552818;0.000261219348516686;0.00025305639711698706;7.763159081984308e-05;5.989242622270041e-05;7.080007311132452e-05;6.219734517106605e-05;6.447372109729259e-05;6.894198765397457e-05;7.122789863890861e-05;8.319677991701534e-05;8.169934445615936e-05;8.110382185231552e-05;9.674181378479908e-05;8.368302946888022e-05;7.20738953366574e-05;7.688811294680889e-05;
DKSH HOLDING AG ;DKSH HOLDING AG - NET SALES OR REVENUES;;;;;;;;;;0.007439038182780461;0.008681651456027513;0.009219631915415409;0.010970305659692838;0.011578755709894282;0.011086042839740854;0.013087824507206615;0.012530922638860674;0.012428624602638785;0.013886920077729393;0.012349547364057682;0.013299759482005036;0.01272793252282155;
DORMAKABA HOLDING ;DORMAKABA HOLDING - NET SALES OR REVENUES;0.0006381408549534587;0.0008096127975632294;0.001330049944670505;0.0012568292155086577;0.001241485414081541;0.0010541987600776847;0.0009946790660970287;0.001102533183580125;0.0014009039373220212;0.001364713111972232;0.0013447194321505455;0.0011872474232221587;0.0011766184005794552;0.0011680504373941893;0.0011330838636083953;0.0014131121060234626;0.0025239099885357064;0.0028457421919165214;0.00347766690238785;0.003005797407085443;0.003144488943828675;0.002864681570576793;0.0744664650245851
DOTTIKON ES HOLDING ;DOTTIKON ES HOLDING - NET SALES OR REVENUES;;;;;;0.00014373824232525394;0.00012767914525188805;0.00012081157238960627;0.00015253702279256951;0.00017584447235499855;0.0001346195053474321;0.00010058065744235543;0.00010056455020129333;0.00010182376425202773;0.00010153944454679837;0.00012565004279996495;0.00014484898229493663;0.00017135656765165997;0.0001936905003983569;0.0001575369318385519;0.00021638016092327643;0.00025085589166356245;0.006804947561768217
DUFRY AG ;DUFRY AG - NET SALES OR REVENUES;;;0.0009950120472155299;0.0008910336983811895;0.0010719627864734524;0.001021640249244554;0.0013723847927375908;0.0017043095161404964;0.002271108455338335;0.0027838462219778306;0.0031061828865481004;0.0033131639105301396;0.00391618341748535;0.004326377421176839;0.004738514939729937;0.007994396565158353;0.009338789021808638;0.00945991057440636;0.010631182428915255;0.009437284510639838;0.003170860159870706;0.004487088139151248;
EDIPRESSE SA ;EDIPRESSE SA - NET SALES OR REVENUES;0.00085449545167257;0.0008210594150126861;0.000880739129087052;0.0009927040609231798;0.0010366314980191035;0.0009620045018169984;0.0008473643254481245;0.000719272447190433;0.0007933004043503921;0.00020902311631727688;0.00021442086853378913;;;;;;;;;;;;
EDISUN POWER ;EDISUN POWER - NET SALES OR REVENUES;;;;8.810279240228183e-07;1.0625098518484662e-06;1.0917373140280073e-06;1.9301169198040329e-07;0.0;;8.34088873083449e-06;1.8686840038106208e-05;8.61168888448066e-06;1.0206466104868117e-05;1.0408646073346748e-05;8.891913727868574e-06;9.969393921595678e-06;9.821766078549556e-06;1.0752413456382332e-05;1.6980709352314064e-05;1.5210830152876767e-05;1.531140041276054e-05;1.966553416453885e-05;
EDMOND DE ROTHSCHILD ;EDMOND DE ROTHSCHILD - NET SALES OR REVENUES;0.0007946617167330972;0.000726191649783883;0.0006737616003067689;0.0006632450981311838;0.0007655288953221949;0.0008131743536349871;0.0009391346964608267;0.0010941187195459146;0.0012592124491151626;0.0009526074365423529;0.0009841858721846251;0.0010312082932553588;0.0009193183449120552;0.0009100751787568073;0.0008627945271830336;0.0009807729833904181;0.0009725075240763884;0.0009534269577357712;0.0010895869480764366;0.0010638814242348428;;;
EFG INTERNATIONAL ;EFG INTERNATIONAL - NET SALES OR REVENUES;;;0.00018457259787200685;0.00033149780174891605;0.0003950898140207963;0.0004942128102098706;0.0010190711575469085;0.0013885190073661445;0.0018788682476087704;0.0012913338888175636;0.0013265121690426663;0.0013553110131789136;0.001444974322864648;0.0011508500679956646;0.0011597313764944522;0.0012930522680439536;0.0012579590121980036;0.0017945531889185888;0.0018671190870159055;0.0017317224035356897;0.001815899651119583;0.0018736119933335995;
ELMA ELECTRONIC AG ;ELMA ELECTRONIC AG - NET SALES OR REVENUES;0.00013078675611511472;0.0001444204267999639;0.0001209633154158856;0.00011103940580482868;0.00013532821209130463;0.00013013831464193362;0.00012284238691127024;0.00011542472610705454;0.0001342136248181773;0.00013169756556328553;0.00014997667726947;0.0001478633010652413;0.0001379791526192969;0.00013688829195262608;0.00013332676585053882;0.00015509986162582805;0.00015543535270386635;0.0001625825440687897;0.00017869528056229522;0.00016121112268672612;0.00018204310431718757;0.00017107295707924626;
EMMI AG ;EMMI AG - NET SALES OR REVENUES;;;;0.0024200225753399757;0.002397724263714955;0.002142909326517835;0.002201892670167251;0.0022083906543678895;0.0028944091615218997;0.0030653696492234737;0.0031935908396550825;0.0034181534110274145;0.0037020810902428126;0.003995066812927141;0.0038435672525069307;0.004185035935817183;0.0038872257518738473;0.0037989873455600348;0.004232216571741845;0.0037264112854743913;0.004588419497462258;0.004483032409232349;
EMS;EMS-CHEMIE HOLDING - NET SALES OR REVENUES;0.0014063230593253627;0.001482780493924492;0.0015811742529190727;0.0015862491947641925;0.0015969434845892613;0.0013480858401879038;0.001333831185016218;0.0013706773416012662;0.0016160813636754176;0.0014017327545053815;0.0018987950089360236;0.002082174735016097;0.0021798336733470755;0.0022835149848800577;0.002226520518743565;0.0024811889054370496;0.0023654675102204696;0.0024230984922258285;0.002837773744149329;0.002295957600089313;0.002231460492531587;0.002582930391294244;
ENERGIEDIENST HLDG ;ENERGIEDIENST HLDG - NET SALES OR REVENUES;0.0002220463525688008;0.0002491004243690411;0.00044244558212999804;0.0007371253969812092;0.0009766305709761067;0.000747656131950861;0.0007687388150620282;0.0008304802288874782;0.0011786365637580314;0.0012985524382341186;0.0012825600739036856;0.0013953661687852736;0.001443214672971644;0.0015627104906561023;0.0014553844028333518;0.0013591463808023693;0.0012035194224410298;0.001121595743074118;0.0012620405448881948;0.0011148305595057076;0.001374751301635248;0.0013903612875039429;
EVOLVA HOLDING ;EVOLVA HOLDING - NET SALES OR REVENUES;;;;;;;;;1.239290105786214e-05;2.1955250819482956e-05;2.1619042410512352e-05;1.3244114293752053e-05;7.891725525786213e-06;1.0545522252363178e-05;1.2131393154567612e-05;1.740216566982819e-05;1.1422544567426592e-05;7.731755401790573e-06;1.0934881534329695e-05;1.2367465043665615e-05;9.336400947087187e-06;1.1320288256253773e-05;
FEINTOOL INT HOLDING ;FEINTOOL INT HOLDING - NET SALES OR REVENUES;0.0005184285394683719;0.0005580086847008462;0.0005406102614933233;0.0005314547558680654;0.0005699363344096772;0.0005239941134126366;0.00047875116940600563;0.00045950831835593316;0.0006116352822796235;0.00043297603725630986;0.0004445654342861669;0.0004524565764506173;0.0005302295774980641;0.0005783079128125146;0.0005684275820804568;0.0006627198883073692;0.0006587251194947743;0.0006914574237541444;0.0008318380926380028;0.000674775547920536;0.0006090946150290078;0.0006739204364644747;
FLUGHAFEN ZURICH AG ;FLUGHAFEN ZURICH AG - NET SALES OR REVENUES;0.0006337084122059472;0.0006379360382250558;0.0006848695247229703;0.0007297705031021987;0.0008032637499538571;0.0007553198052143581;0.0007043101745741737;0.000708916387520207;0.0009188562988448726;0.0009598985459562858;0.0010269848406601067;0.0011372554136535574;0.0011782575945517664;0.0011811251407243075;0.0010878948757603918;0.0012878084397625709;0.0012081034699319049;0.0011711401812592446;0.001411260731700896;0.001290589131588398;0.0007725330121413314;0.0007792869016250827;
FORBO HOLDING AG ;FORBO HOLDING AG - NET SALES OR REVENUES;0.0021535587294991554;0.0017588589316283674;0.001982901139518024;0.0020776925482597114;0.002044732778948715;0.001830676757118885;0.0017958686885008316;0.001769421398169753;0.0020617583681366587;0.0020859828923585513;0.0021297737767432133;0.0015120698773538241;0.0014915423334416712;0.0014531889554514248;0.0013852190173141796;0.0014832989310461907;0.0014141005205392883;0.0014074572707451103;0.0016243801406084749;0.0013675029043625432;0.0013838078953135324;0.0014370967274086083;
FUNDAMENTA REAL ;FUNDAMENTA REAL - NET SALES OR REVENUES;;;;;;;;1.020684199742632e-06;2.987276939292183e-06;5.2184681985114336e-06;6.276150694833608e-06;9.38292239893094e-06;1.2126309954256863e-05;1.6438465711787352e-05;1.8408237397516363e-05;2.2217580863409805e-05;2.3103933346541942e-05;2.5140908757918112e-05;3.158299322369198e-05;3.147539051126764e-05;4.6204103825002876e-05;4.2655643772628234e-05;
GALENICA AG ;GALENICA AG - NET SALES OR REVENUES;;;;;;;;;;;;;;;0.0031912338787924532;0.0037957100080663413;0.0035890491483130814;0.0036295673867172066;0.003874298423698941;0.003520612870306164;0.004308230898399348;0.004394581053877604;
GAM HOLDING AG ;GAM HOLDING AG - NET SALES OR REVENUES;0.00286953095197557;0.00232383270243581;0.001905304963778123;0.0016882924998049946;0.0017271154359404567;0.002018143650184837;0.003668695533910008;0.004265508140419597;0.004492853771094942;0.0012019516752734703;0.001362807693538765;0.001329435751944914;0.001314956437333599;0.0012674976435645335;0.0011477625783337657;0.001391365909773378;0.0010836864807338197;0.0012323155644770047;0.0013081952194938034;0.000908895628683325;0.000854774063634663;0.0007814643209090351;
GATEGROUP HOLDING AG ;GATEGROUP HOLDING AG - NET SALES OR REVENUES;;;;;;;0.002302667705463237;0.0021964735482745278;0.003124674485538822;0.003174265820772048;0.003213046430802188;0.0033764703749084688;0.0037161272440464584;0.0036365457048064247;0.0033977837193526488;0.0039018145175900324;0.004011608148988342;0.005142684453167026;0.006047541557394205;0.005292967878467033;0.0019221273664438213;0.002403183283393821;
GEBERIT AG ;GEBERIT AG - NET SALES OR REVENUES;0.0012875537136126478;0.0012003255856207328;0.0014319729540624901;0.0015718161901150459;0.002083930947860325;0.0017642044753386577;0.0017664391829909482;0.001857627584635401;0.002341466349179017;0.002259892821557654;0.0022610326735274656;0.002345856207796978;0.0023837854160974376;0.002422466109866887;0.002358869456367014;0.0033774316894517645;0.0033506607863305446;0.003284104605670735;0.0037708387514275863;0.003288000860910376;0.00369704639545114;0.003965768122167057;
GEORG FISCHER AG ;GEORG FISCHER AG - NET SALES OR REVENUES;0.0047306054261792;0.004557328913141174;0.0044252976250624305;0.004232312608469497;0.004461785142993559;0.00397112725457281;0.00386787786701323;0.003970602808168353;0.004797910623719279;0.0034009572964508244;0.00410198927665746;0.004569621377150035;0.00447301264262501;0.004561731771467922;0.0042850555679061885;0.004739889482054372;0.004465957274482577;0.004686254551983479;0.005596583272691746;0.003967486198899283;0.003942063468442594;0.004265449776247879;
GIVAUDAN SA ;GIVAUDAN SA - NET SALES OR REVENUES;0.0028555742721184207;0.0028412245484993963;0.0034630511704468654;0.003528010049737392;0.003377848639328457;0.002988025870315078;0.0027795594652029365;0.003648327952713283;0.004391726924779551;0.004633306929335449;0.005044482896359435;0.004917555715102361;0.005286400560703683;0.00529214182409542;0.004972696896194692;0.005724328066788741;0.005562168475136821;0.005703679937847843;0.006765598370115328;0.006615676583809745;0.007827175014916482;0.007659931838914782;
GLARNER KANT ;GLARNER KANT - NET SALES OR REVENUES;;;;;;;;;;;0.00011288979133763658;0.0001139039048165804;0.00011249713723154978;0.00011195986926096124;0.0001026832551634753;0.00011592806069199301;0.00010359374770752894;0.00010528941221240759;0.00011679501307903271;0.00010473097036546017;0.00012144254508670403;0.00011130165172460242;
GLOBAL NATURAL RES ;GLOBAL NATURAL RES - NET SALES OR REVENUES;1.7647352038219103e-06;1.7151568950132662e-05;2.372980052210094e-05;2.585128247862824e-05;1.6749339764192487e-05;5.3919991677067984e-06;3.371971589103184e-06;3.1150292877958525e-06;0.0;1.205432214502529e-06;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING ;GOLAY BUCHEL HOLDING - NET SALES OR REVENUES;0.0003939165320827806;0.00035008410604988704;0.00033294633887596573;0.00029940915343649793;0.00028305741401930806;0.0001465670789123413;0.0001327156038084658;8.93619612212388e-05;6.891046145319007e-05;;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING 1 ;GOLAY BUCHEL HOLDING 1 - NET SALES OR REVENUES.1;0.0003939165320827806;0.00035008410604988704;0.00033294633887596573;0.00029940915343649793;0.00028305741401930806;0.0001465670789123413;0.0001327156038084658;8.93619612212388e-05;6.891046145319007e-05;;;;;;;;;;;;;;
GOLDBACH GROUP AG ;GOLDBACH GROUP AG - NET SALES OR REVENUES;;;;;0.00020517405544840381;0.0001954338864501939;0.00019065446502933568;0.00020929941824947377;0.000284656330073092;0.00035872141284295405;0.00039811430303434;0.0005602496489417895;0.0005531633913470366;0.0005554617038529669;0.0005237941271282134;0.0006123611668954217;0.000591089246263548;0.0005776209607696976;;;;;
GRAUBUENDNER KBK ;GRAUBUENDNER KBK - NET SALES OR REVENUES;0.000716695812391718;0.0007129389183550759;0.0006961976132001202;0.0006185010944322491;0.0005810189549640113;0.0005180116080524161;0.0004904809294592306;0.000513880059722846;0.0006650548860504985;0.0006423736567858593;0.0006068052387665319;0.0006403637283964366;0.0006137850066093978;0.0005745056621405449;0.0005189874126216056;0.0005378133831157154;0.00045033882945876155;0.000431043952127369;0.0004932851999262411;0.0004487077576958356;0.0004953009606797529;0.0005019088970728301;
GROUPE MINOTERIES SA ;GROUPE MINOTERIES SA - NET SALES OR REVENUES;9.53841801752561e-05;8.887501982846674e-05;0.00016821699830896517;0.00016036657394038353;0.00016261064181029858;0.0001360734934584918;0.0001182320828825304;0.0001068389707798077;0.00014839244467931413;0.00015553235437936174;0.00014920316609168428;0.00016555142867190066;0.000160889372009577;0.0001679943121043245;0.00017022679640631597;0.00019306064684034702;0.00017438227186729617;0.00015949300371837362;0.00016983769601260198;0.0001470358917540459;0.00017795618487330284;0.0001629190948659191;
GURIT HOLDING AG ;GURIT HOLDING AG - NET SALES OR REVENUES;0.0008871224482053187;0.0004015139418225366;0.0005072826029965844;0.0006606877781393299;0.0007294880065753303;0.0006364344519314009;0.0003643286786815241;0.0003962841723293147;0.0004902261150184986;0.00036789323057601845;0.0003707807980457861;0.00043299486297685075;0.00043590141527324574;0.0003405370317503012;0.0003791613635434335;0.00046801330182270434;0.00041985604683338697;0.00040708872223200093;0.0005026348725064728;0.0005954908821839839;0.000714013674233226;0.0005362525292315072;
HARWANNE CIE ;HARWANNE CIE - NET SALES OR REVENUES;0.0009193652269773451;0.0009190929131377538;0.0009129931640159896;0.0009558685173210044;0.0008715479685109085;0.0005941826044736194;0.000456582534427603;5.668505676771364e-07;4.308985800921458e-07;;;;;;;;;;;;;;
HELVETIA HOLDING ;HELVETIA HOLDING - NET SALES OR REVENUES;0.007220444387522577;0.006976167948238957;0.0074424634736976565;0.008020943192864506;0.007420089856622022;0.006816420571615458;0.005945715616422067;0.005622239368755349;0.006412114730987163;0.008638267687829725;0.008918464878149599;0.009474365069699639;0.009723028064397846;0.010186979340957308;0.010151121624924958;0.011852067606528153;0.01115654337292616;0.01094110577822244;0.01119855258352869;0.011401830096223838;0.01276564950075939;0.014422881533856105;
HIAG IMMOBILIEN ;HIAG IMMOBILIEN - NET SALES OR REVENUES;;;;;;;;;;3.4616970361912915e-05;4.125670618869669e-05;5.001461902016495e-05;5.246910887734368e-05;5.272518867457666e-05;5.4953720536080705e-05;6.666185776231028e-05;6.254964411306554e-05;6.306230643616129e-05;7.129400764831861e-05;6.722756050038102e-05;9.346058012116663e-05;9.14034774997255e-05;
HIGHLIGHT EVENT AND ;HIGHLIGHT EVENT AND - NET SALES OR REVENUES;2.9787178824950048e-05;2.972093790937572e-05;3.949484236871638e-05;3.418726202524532e-05;3.109637374235511e-05;4.601430767893414e-06;3.2343790958102234e-06;4.29994122209915e-06;3.5374516849459953e-06;3.698219221192225e-06;3.322528012888781e-06;3.3662961217048086e-06;1.0534304899330362e-05;4.00817058730413e-06;3.6053181629313467e-06;4.235950682726063e-06;3.3506607863305447e-06;0.00015576319678218048;0.0006904937625130748;0.0005381767045381106;0.0005133881482458578;0.0005832355073284535;
HOCHDORF HOLDING AG ;HOCHDORF HOLDING AG - NET SALES OR REVENUES;;;;0.00040043108982201704;0.00041847889506557923;0.0003652189374419525;0.0003050826887743711;0.0002890372810475338;0.00041070652219062087;0.0004123994263870055;0.0004060683779763703;0.0004348526062470005;0.0004273266922589965;0.000450751426905398;0.00047491739448843594;0.0007086929097809762;0.0006467013883711673;0.0006781258764672247;0.0006867578105996332;0.00048718704118241824;0.00037910046858469025;0.0003478312705099073;
HOLCI ;HOLCI - NET SALES OR REVENUES;0.01698315224996745;0.01615909451426668;0.016849026076108345;0.016373085313698393;0.016656070809225956;0.01986424109898447;0.022902461609298447;0.023885422985672734;0.027032707180494046;0.02473125588045383;0.025767442357836956;0.026056136846509162;0.026753632529903724;0.023885498885176833;0.021577710646294403;0.030710316907903927;0.03209191092753185;0.02950533619006658;0.03362111902181791;0.028499775862093183;0.028651769091299784;0.030752036350305097;
HUBER+SUHNER AG ;HUBER+SUHNER AG - NET SALES OR REVENUES;0.0011007111618645939;0.0008466197769158599;0.0007634499633235814;0.0006785734246677223;0.0007068665038220962;0.0006100058041058027;0.0006260200458904789;0.0006462635067853129;0.0008168934448104997;0.0007386338558878472;0.0009514699194158792;0.0009527509841680732;0.0008668964249520962;0.0008717837648535561;0.0008451586160064522;0.0009197846691647316;0.0008793092939028113;0.0008740564854587074;0.001083373418616204;0.0008858692773300358;0.0009135793992378721;0.000988946020436265;
HUEGLI HOLDING AG ;HUEGLI HOLDING AG - NET SALES OR REVENUES;0.00021795449401927966;0.0002281921383418596;0.0002580931483189396;0.00027853606856396323;0.00028868758188194994;0.0002869978411975596;0.00028637393170023105;0.0002991531797295851;0.0004205054352875293;0.0004468466999808574;0.0004337255676423976;0.00040956393467301433;0.00039502587830915774;0.0004362364954615584;0.0004176783109828053;0.0004825767424730604;0.0004506418083977889;0.00042288648155302475;;;;;
HYPOTHERBK LENZBURG ;HYPOTHERBK LENZBURG - NET SALES OR REVENUES;0.00016442580889456068;0.00016319572182595845;0.00017123842627480383;0.00015666573687900153;0.00014477862593372434;0.00012305976955462493;0.00011014852390156895;0.00011185674613200267;0.00014534391781716597;0.0001444903612300109;0.00014027922713443034;0.00014417293613779028;0.00013240092585897723;0.00011900111907177988;0.00010632244728346519;0.00011661951160269928;0.00010408877235200284;9.815501311374937e-05;0.00010364083900896589;9.019311972642895e-05;0.00010424430273741505;9.811107490444846e-05;
IDORSIA LTD ;IDORSIA LTD - NET SALES OR REVENUES;;;;;;;;;;;;;;;;;0.0;0.00017851242189164052;7.420246824672535e-05;2.5403643486984415e-05;8.884252210066069e-05;4.051031277286036e-05;
IMPLENIA AG ;IMPLENIA AG - NET SALES OR REVENUES;;;;;;0.0014650673756917186;0.0022341026906457628;0.0021019604870348646;0.002499808145362254;0.0026681422842236634;0.0028422584926532223;0.003168646808296324;0.0033476215373075117;0.0037034260707198155;0.0032967941620421007;0.004281786976618457;0.003896960441328188;0.00435819189054942;0.005342549559473921;0.004725609886324598;0.004938655246290896;0.004314350029324852;
INA INVEST ;INA INVEST - NET SALES OR REVENUES;;;;;;;;;;;;;;;;;;;;;2.7114067198144725e-06;2.36994898905981e-05;
